Update,Avg_Reward,Avg_Ep_Length,Miss_Dist_m,Impact_Speed_ms,Policy_Loss,Value_Loss,Stage,Success_Rate,Entropy,KL,Time,Succ_S0,Succ_S1,Succ_S2,Succ_S3
820,135.55584716796875,548.418410041841,78.06324768066406,31.330385208129883,0.0020942927803844213,0.03910011798143387,2,0.28451882845188287,-1.6074812412261963,0.003209528513252735,4861.511492967606,1.0,0.9354838709677419,0.07142857142857142,0.0
830,197.77810668945312,712.3478260869565,24.27452850341797,7.835874557495117,0.017859451472759247,0.01580806076526642,2,0.5815217391304348,-1.50826895236969,0.004192151594907045,4917.072420835495,1.0,1.0,0.42962962962962964,0.0
840,234.80148315429688,633.1980676328502,17.97525405883789,3.799377202987671,-0.0007065471727401018,0.013705955818295479,2,0.6231884057971014,-1.4242185354232788,0.006887110881507397,4983.313782930374,0.9666666666666667,0.8695652173913043,0.5194805194805194,0.0
850,216.0220947265625,524.288,19.01926612854004,3.275216579437256,0.0010282006114721298,0.01626303233206272,2,0.728,-1.3666273355484009,0.004397563636302948,5048.333338022232,0.9069767441860465,0.84,0.643312101910828,0.0
860,211.89393615722656,553.0464135021097,17.0626277923584,2.3864715099334717,-0.008193014189600945,0.0069732628762722015,2,0.8523206751054853,-1.3314110040664673,0.0040419017896056175,5111.6850118637085,1.0,0.8888888888888888,0.74,0.0
870,232.1503143310547,553.0464135021097,15.661149978637695,2.2715651988983154,0.002989982720464468,0.008775049820542336,2,0.8734177215189873,-1.2951390743255615,0.004784133285284042,5174.479244470596,1.0,0.9315068493150684,0.8134328358208955,0.0
880,225.7239990234375,564.9655172413793,15.283348083496094,2.5188369750976562,-0.0055488282814621925,0.006986750289797783,2,0.8793103448275862,-1.256293773651123,0.002789198886603117,5238.407836437225,1.0,0.9428571428571428,0.7931034482758621,0.0
890,221.53550720214844,438.3678929765886,17.172664642333984,2.8641345500946045,-0.013426613062620163,0.008702373132109642,2,0.862876254180602,-1.2399967908859253,0.002463167766109109,5302.814834594727,0.9841269841269841,0.8804347826086957,0.7986111111111112,0.0
900,213.70948791503906,464.79432624113474,13.502721786499023,2.171098470687866,0.00784093327820301,0.009469475597143173,2,0.8617021276595744,-1.2216670513153076,0.003629095386713743,5365.217779636383,1.0,0.88,0.7692307692307693,0.0
910,215.52676391601562,466.44839857651243,15.277965545654297,2.45231294631958,-0.0019777128472924232,0.007578345946967602,2,0.896797153024911,-1.2130619287490845,0.0029884660616517067,5430.6133806705475,1.0,0.898989898989899,0.8429752066115702,0.0
920,224.1783447265625,485.45185185185187,13.550055503845215,2.0988104343414307,-0.011748384684324265,0.008017309010028839,2,0.8777777777777778,-1.1952800750732422,0.0022427672520279884,5497.718764781952,1.0,0.9245283018867925,0.7844827586206896,0.0
930,211.19371032714844,487.25650557620816,11.908434867858887,2.5913267135620117,-0.00611788360401988,0.009539502672851086,2,0.8364312267657993,-1.1731371879577637,0.003944113850593567,5561.937758684158,1.0,0.8876404494382022,0.71900826446281,0.0
940,225.23233032226562,553.0464135021097,13.182764053344727,1.9891252517700195,-0.009877989068627357,0.004347095265984535,2,0.8987341772151899,-1.1498878002166748,0.004279234446585178,5625.95402431488,1.0,0.8805970149253731,0.8699186991869918,0.0
950,223.9610137939453,448.8767123287671,13.416818618774414,1.930888295173645,-0.015883347019553185,0.004733775742352009,2,0.863013698630137,-1.1283884048461914,0.00586739182472229,5691.11773276329,1.0,0.8432835820895522,0.8173076923076923,0.0
960,220.93231201171875,498.3726235741445,15.474964141845703,2.102635383605957,0.0008913844358175993,0.006859470158815384,2,0.8897338403041825,-1.0852857828140259,0.00300491601228714,5756.265769481659,1.0,0.8796296296296297,0.8545454545454545,0.0
970,224.66075134277344,476.62545454545455,12.396782875061035,2.050414562225342,-0.009005666710436344,0.004928366281092167,2,0.8872727272727273,-1.0565025806427002,0.0035409301053732634,5821.403195619583,1.0,0.8979591836734694,0.8235294117647058,0.0
980,227.28338623046875,550.7226890756302,11.186675071716309,1.8044893741607666,0.008509991690516472,0.003498618956655264,2,0.8949579831932774,-1.0289417505264282,0.0020864529069513083,5886.015416145325,1.0,0.8809523809523809,0.8648648648648649,0.0
990,221.50851440429688,483.66051660516604,10.147378921508789,1.9725804328918457,0.004253457300364971,0.0028921118937432766,2,0.915129151291513,-1.0106559991836548,0.0027208146639168262,5951.605359077454,1.0,0.9396551724137931,0.8367346938775511,0.0
